timestamp,holiday,tavg,tmin,tmax,prcp_x,snow,wspd_x,wpgt_x,pres_x,temp,dwpt,rhum,prcp_y,wspd_y,wpgt_y,pres_y,tsun,event_name,market_day,special_friday,value
2023-11-30 00:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,-1.4,-2.0,96.0,0.0,7.2,14.8,1006.6,0.0,Christkindlemarkt,0,0,94.0
2023-11-30 01:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,-1.4,-2.0,96.0,0.0,3.6,15.1,1005.8,0.0,Christkindlemarkt,0,0,91.14285714285714
2023-11-30 02:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,-1.2,-2.2,93.0,0.0,3.6,9.4,1005.4,0.0,Christkindlemarkt,0,0,89.0
2023-11-30 03:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,-0.7,-2.6,87.0,0.0,0.0,11.2,1004.8,0.0,Christkindlemarkt,0,0,89.0
2023-11-30 04:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,0.0,-2.1,86.0,0.0,3.6,10.1,1004.3,0.0,Christkindlemarkt,0,0,89.0
2023-11-30 05:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,-0.3,-1.4,92.0,0.2,3.6,10.4,1004.3,0.0,Christkindlemarkt,0,0,89.0
2023-11-30 06:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,0.2,-0.9,92.0,0.2,3.6,7.6,1003.1,0.0,Christkindlemarkt,0,0,89.14285714285714
2023-11-30 07:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,0.3,-0.4,95.0,0.3,3.6,7.9,1002.6,0.0,Christkindlemarkt,0,0,99.28571428571429
2023-11-30 08:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,0.3,-0.1,97.0,0.4,3.6,7.6,1002.4,0.0,Christkindlemarkt,0,0,136.0
2023-11-30 09:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,1.7,-0.4,86.0,0.4,7.2,9.0,1003.2,0.0,Christkindlemarkt,0,0,202.14285714285714
2023-11-30 10:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,0.6,0.5,99.0,1.0,3.6,9.0,1002.0,0.0,Christkindlemarkt,0,0,234.33333333333334
2023-11-30 11:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,0.6,0.5,99.0,2.0,3.6,7.9,1001.0,0.0,Christkindlemarkt,0,0,214.28571428571428
2023-11-30 12:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,2.4,1.1,91.0,0.8,3.6,10.8,1001.2,0.0,Christkindlemarkt,0,0,204.625
2023-11-30 13:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,1.1,1.0,99.0,2.0,3.6,7.6,1000.4,0.0,Christkindlemarkt,0,0,215.85714285714286
2023-11-30 14:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,1.4,1.3,99.0,2.0,0.0,6.5,1000.5,0.0,Christkindlemarkt,0,0,238.85714285714286
2023-11-30 15:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,1.4,1.3,99.0,0.5,0.0,7.2,1000.6,0.0,Christkindlemarkt,0,0,247.71428571428572
2023-11-30 16:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,1.5,1.4,99.0,2.0,3.6,14.4,1000.9,0.0,Christkindlemarkt,0,0,246.66666666666666
2023-11-30 17:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,1.4,1.3,99.0,1.0,0.0,13.7,1000.9,0.0,Christkindlemarkt,0,0,242.0
2023-11-30 18:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,3.9,2.1,88.0,1.4,6.5,27.7,1000.1,0.0,Christkindlemarkt,0,0,250.28571428571428
2023-11-30 19:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,1.7,1.6,99.0,1.0,3.6,25.2,1000.3,0.0,Christkindlemarkt,0,0,270.0
2023-11-30 20:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,2.2,2.1,99.0,0.2,3.6,32.8,1000.4,0.0,Christkindlemarkt,0,0,253.85714285714286
2023-11-30 21:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,2.6,2.5,99.0,0.7,3.6,14.8,1000.9,0.0,Christkindlemarkt,0,0,212.0
2023-11-30 22:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,2.6,2.5,99.0,0.3,7.2,29.2,1000.6,0.0,Christkindlemarkt,0,0,154.28571428571428
2023-11-30 23:00:00,,0.8,-1.4,3.9,16.4,0.0,3.4,32.8,1002.5,2.8,2.7,99.0,0.1,3.6,16.2,1001.1,0.0,Christkindlemarkt,0,0,118.42857142857143
2023-12-01 00:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.4,3.3,99.0,0.5,3.6,15.1,1000.2,0.0,Christkindlemarkt,0,0,107.25
2023-12-01 01:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.2,3.1,99.0,0.7,3.6,8.6,999.9,0.0,Christkindlemarkt,0,0,99.28571428571429
2023-12-01 02:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.5,3.4,99.0,0.6,0.0,6.1,1000.1,0.0,Christkindlemarkt,0,0,99.0
2023-12-01 03:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.2,3.1,99.0,1.2,3.6,6.1,1000.3,0.0,Christkindlemarkt,0,0,99.0
2023-12-01 04:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.4,3.3,99.0,2.0,3.6,7.9,1000.0,0.0,Christkindlemarkt,0,0,99.0
2023-12-01 05:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.7,3.6,99.0,1.0,3.6,11.2,1000.4,0.0,Christkindlemarkt,0,0,99.5
2023-12-01 06:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.7,3.6,99.0,1.1,3.6,7.2,1000.6,0.0,Christkindlemarkt,0,0,101.0
2023-12-01 07:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.8,3.7,99.0,1.0,0.0,11.9,1000.8,0.0,Christkindlemarkt,0,0,112.57142857142857
2023-12-01 08:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.9,3.8,99.0,0.9,3.6,15.5,1001.3,0.0,Christkindlemarkt,0,0,151.0
2023-12-01 09:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,4.4,4.4,100.0,0.9,3.6,14.4,1001.8,0.0,Christkindlemarkt,0,0,208.57142857142858
2023-12-01 10:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,4.7,4.7,100.0,0.9,3.6,9.0,1001.6,0.0,Christkindlemarkt,0,0,244.125
2023-12-01 11:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,4.5,4.4,99.0,1.0,3.6,10.1,1000.9,0.0,Christkindlemarkt,0,0,230.71428571428572
2023-12-01 12:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,4.4,4.0,97.0,1.2,3.6,8.6,1000.3,0.0,Christkindlemarkt,0,0,222.42857142857142
2023-12-01 13:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.8,3.2,96.0,1.0,7.2,14.4,1000.9,0.0,Christkindlemarkt,0,0,247.42857142857142
2023-12-01 14:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,3.0,2.6,97.0,2.0,3.6,13.7,1001.2,0.0,Christkindlemarkt,0,0,279.0
2023-12-01 15:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,2.3,2.0,98.0,1.8,3.6,6.8,1002.0,0.0,Christkindlemarkt,0,0,319.375
2023-12-01 16:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,1.9,1.6,98.0,2.0,3.6,6.1,1001.7,0.0,Christkindlemarkt,0,0,314.14285714285717
2023-12-01 17:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,1.3,1.2,99.0,2.0,3.6,7.2,1001.6,0.0,Christkindlemarkt,0,0,331.14285714285717
2023-12-01 18:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,0.8,0.7,99.0,1.6,3.6,4.3,1001.6,0.0,Christkindlemarkt,0,0,350.2857142857143
2023-12-01 19:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,0.4,0.3,99.0,1.0,0.0,3.2,1001.7,0.0,Christkindlemarkt,0,0,363.42857142857144
2023-12-01 20:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,0.3,0.2,99.0,1.0,0.0,4.3,1001.7,0.0,Christkindlemarkt,0,0,357.0
2023-12-01 21:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,0.2,0.1,99.0,1.2,0.0,4.7,1001.7,0.0,Christkindlemarkt,0,0,343.2857142857143
2023-12-01 22:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,0.4,0.3,99.0,2.0,3.6,9.0,1001.7,0.0,Christkindlemarkt,0,0,291.2857142857143
2023-12-01 23:00:00,,2.8,0.2,4.7,28.7,0.0,3.0,16.2,1001.0,0.3,0.2,99.0,1.0,0.0,10.8,1001.7,0.0,Christkindlemarkt,0,0,223.71428571428572
2023-12-02 00:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,0.5,0.4,99.0,2.0,3.6,11.9,1001.8,0.0,Christkindlemarkt,0,0,180.0
2023-12-02 01:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,0.3,0.2,99.0,2.0,3.6,11.5,1001.5,0.0,Christkindlemarkt,0,0,153.5
2023-12-02 02:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,0.4,0.3,99.0,2.0,3.6,6.8,1001.8,0.0,Christkindlemarkt,0,0,132.57142857142858
2023-12-02 03:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,0.4,0.3,99.0,1.4,3.6,12.2,1001.9,0.0,Christkindlemarkt,0,0,127.14285714285714
2023-12-02 04:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,0.4,0.3,99.0,3.0,3.6,9.7,1002.5,0.0,Christkindlemarkt,0,0,122.85714285714286
2023-12-02 05:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,0.2,0.1,99.0,4.0,3.6,19.4,1003.4,0.0,Christkindlemarkt,0,0,122.14285714285714
2023-12-02 06:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,0.2,0.1,99.0,1.6,3.6,23.4,1004.1,0.0,Christkindlemarkt,0,0,123.875
2023-12-02 07:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,0.0,-0.1,99.0,2.0,7.2,25.2,1004.9,0.0,Christkindlemarkt,1,0,136.42857142857142
2023-12-02 08:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-0.2,-0.3,99.0,1.0,3.6,28.4,1006.2,0.0,Christkindlemarkt,1,0,199.42857142857142
2023-12-02 09:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-0.2,-0.3,99.0,1.3,3.6,25.6,1007.2,0.0,Christkindlemarkt,1,0,329.7142857142857
2023-12-02 10:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-0.4,-0.5,99.0,1.0,3.6,23.0,1008.4,0.0,Christkindlemarkt,1,0,404.85714285714283
2023-12-02 11:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-0.4,-0.5,99.0,1.0,3.6,22.7,1009.1,0.0,Christkindlemarkt,1,0,406.25
2023-12-02 12:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-0.3,-0.6,98.0,0.9,3.6,16.2,1010.0,0.0,Christkindlemarkt,1,0,408.2857142857143
2023-12-02 13:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-0.3,-1.0,95.0,0.2,3.6,15.5,1011.1,0.0,Christkindlemarkt,0,0,411.57142857142856
2023-12-02 14:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-0.5,-1.1,96.0,0.6,3.6,16.9,1012.3,0.0,Christkindlemarkt,0,0,402.5
2023-12-02 15:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-0.7,-1.0,98.0,1.0,3.6,22.7,1013.7,0.0,Christkindlemarkt,0,0,407.42857142857144
2023-12-02 16:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-1.4,-2.0,96.0,0.3,3.6,16.2,1015.5,0.0,Christkindlemarkt,0,0,367.0
2023-12-02 17:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-1.5,-2.1,96.0,0.5,3.6,16.2,1016.9,0.0,Christkindlemarkt,0,0,335.14285714285717
2023-12-02 18:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-1.7,-2.3,96.0,1.0,0.0,20.5,1018.1,0.0,Christkindlemarkt,0,0,389.0
2023-12-02 19:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-1.8,-2.8,93.0,0.2,3.6,10.8,1019.1,0.0,Christkindlemarkt,0,0,387.42857142857144
2023-12-02 20:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-1.9,-2.9,93.0,0.8,0.0,9.7,1020.3,0.0,Christkindlemarkt,0,0,347.14285714285717
2023-12-02 21:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-2.1,-2.7,96.0,0.5,3.6,11.9,1021.1,0.0,Christkindlemarkt,0,0,322.57142857142856
2023-12-02 22:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-2.2,-2.8,96.0,0.1,3.6,12.6,1021.9,0.0,Christkindlemarkt,0,0,292.0
2023-12-02 23:00:00,,-0.5,-2.2,0.5,29.4,160.0,3.3,28.4,1009.8,-2.3,-3.0,95.0,0.1,0.0,7.9,1022.6,0.0,Christkindlemarkt,0,0,232.875
2023-12-03 00:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-2.3,-3.6,91.0,0.0,3.6,9.4,1023.0,0.0,Christkindlemarkt,0,0,190.0
2023-12-03 01:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-2.6,-3.6,93.0,0.0,0.0,6.8,1023.4,0.0,Christkindlemarkt,0,0,158.0
2023-12-03 02:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-2.9,-3.4,96.0,0.0,0.0,6.5,1024.0,0.0,Christkindlemarkt,0,0,144.57142857142858
2023-12-03 03:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-3.0,-3.5,96.0,0.0,0.0,9.0,1024.5,0.0,Christkindlemarkt,0,0,138.42857142857142
2023-12-03 04:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-3.6,-3.9,98.0,0.0,3.6,7.9,1024.8,0.0,Christkindlemarkt,0,0,137.375
2023-12-03 05:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-4.8,-4.9,99.0,0.0,3.6,9.7,1025.5,0.0,Christkindlemarkt,0,0,137.0
2023-12-03 06:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-4.2,-4.3,99.0,0.0,3.6,11.5,1025.8,0.0,Christkindlemarkt,0,0,137.0
2023-12-03 07:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-6.4,-6.8,97.0,0.0,3.6,17.6,1026.9,0.0,Christkindlemarkt,0,0,53.42857142857143
2023-12-03 08:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-6.0,-6.1,99.0,0.0,0.0,16.6,1027.2,0.0,Christkindlemarkt,0,0,38.57142857142857
2023-12-03 09:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-3.7,-3.8,99.0,0.0,0.0,16.9,1026.8,45.0,Christkindlemarkt,0,0,41.714285714285715
2023-12-03 10:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-1.9,-3.9,86.0,0.0,0.0,11.5,1026.3,60.0,Christkindlemarkt,0,0,52.0
2023-12-03 11:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-1.7,-3.9,85.0,0.0,3.6,9.0,1026.3,60.0,Christkindlemarkt,0,0,57.285714285714285
2023-12-03 12:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-0.2,-4.3,74.0,0.0,3.6,12.6,1025.3,60.0,Christkindlemarkt,0,0,72.375
2023-12-03 13:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-0.3,-3.7,78.0,0.0,7.2,5.0,1025.0,60.0,Christkindlemarkt,0,0,94.57142857142857
2023-12-03 14:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-0.7,-3.9,79.0,0.0,3.6,6.8,1025.0,60.0,Christkindlemarkt,0,0,129.28571428571428
2023-12-03 15:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-1.1,-3.6,83.0,0.0,0.0,10.1,1025.1,60.0,Christkindlemarkt,0,0,132.28571428571428
2023-12-03 16:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-3.2,-4.0,94.0,0.0,0.0,8.6,1025.5,13.0,Christkindlemarkt,0,0,132.42857142857142
2023-12-03 17:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-4.7,-5.0,98.0,0.0,0.0,10.1,1026.2,0.0,Christkindlemarkt,0,0,139.5
2023-12-03 18:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-6.0,-6.1,99.0,0.0,0.0,7.6,1026.4,0.0,Christkindlemarkt,0,0,142.42857142857142
2023-12-03 19:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-5.8,-5.9,99.0,0.0,0.0,13.7,1025.8,0.0,Christkindlemarkt,0,0,108.28571428571429
2023-12-03 20:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-7.5,-8.0,96.0,0.0,3.6,13.3,1025.6,0.0,Christkindlemarkt,0,0,72.71428571428571
2023-12-03 21:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-7.0,-7.3,98.0,0.0,0.0,6.8,1024.4,0.0,Christkindlemarkt,0,0,46.42857142857143
2023-12-03 22:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-7.6,-8.0,97.0,0.0,0.0,10.1,1023.9,0.0,Christkindlemarkt,0,0,30.375
2023-12-03 23:00:00,,-3.7,-7.6,-0.2,0.1,200.0,1.7,17.6,1025.2,-7.9,-8.4,96.0,0.0,3.6,8.3,1023.2,0.0,Christkindlemarkt,0,0,27.857142857142858
2023-12-04 00:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-8.1,-8.4,98.0,0.0,0.0,7.6,1022.7,0.0,Christkindlemarkt,0,0,27.0
2023-12-04 01:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-8.2,-8.7,96.0,0.0,3.6,6.8,1021.8,0.0,Christkindlemarkt,0,0,27.0
2023-12-04 02:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-8.4,-8.9,96.0,0.0,0.0,10.4,1021.2,0.0,Christkindlemarkt,0,0,26.0
2023-12-04 03:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-8.1,-8.5,97.0,0.0,3.6,9.7,1021.2,0.0,Christkindlemarkt,0,0,26.0
2023-12-04 04:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-7.1,-7.5,97.0,0.0,3.6,5.8,1020.3,0.0,Christkindlemarkt,0,0,26.0
2023-12-04 05:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-8.2,-9.0,94.0,0.0,0.0,7.2,1020.3,0.0,Christkindlemarkt,0,0,26.142857142857142
2023-12-04 06:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-7.3,-7.8,96.0,0.0,3.6,4.7,1019.5,0.0,Christkindlemarkt,0,0,27.571428571428573
2023-12-04 07:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-6.8,-7.3,96.0,0.0,0.0,7.2,1018.4,0.0,Christkindlemarkt,0,0,47.285714285714285
2023-12-04 08:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-6.5,-7.2,95.0,0.0,0.0,10.4,1018.3,0.0,Christkindlemarkt,0,0,104.75
2023-12-04 09:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-5.3,-5.7,97.0,0.0,3.6,8.3,1017.3,0.0,Christkindlemarkt,0,0,317.14285714285717
2023-12-04 10:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-4.2,-4.5,98.0,0.0,0.0,12.2,1016.9,0.0,Christkindlemarkt,0,0,409.42857142857144
2023-12-04 11:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-3.1,-3.5,97.0,0.0,3.6,10.8,1016.2,6.0,Christkindlemarkt,0,0,353.0
2023-12-04 12:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-1.4,-2.0,96.0,0.0,3.6,11.2,1015.0,38.0,Christkindlemarkt,0,0,299.7142857142857
2023-12-04 13:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-1.2,-2.3,92.0,0.0,3.6,10.8,1014.5,56.0,Christkindlemarkt,0,0,275.2857142857143
2023-12-04 14:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,0.1,-2.3,84.0,0.0,3.6,9.0,1013.6,48.0,Christkindlemarkt,0,0,306.85714285714283
2023-12-04 15:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-0.9,-2.6,88.0,0.0,0.0,9.0,1012.5,0.0,Christkindlemarkt,0,0,345.2857142857143
2023-12-04 16:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-0.9,-1.7,94.0,0.0,3.6,11.5,1012.1,0.0,Christkindlemarkt,0,0,313.57142857142856
2023-12-04 17:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-1.1,-1.9,94.0,0.0,0.0,7.2,1011.6,0.0,Christkindlemarkt,0,0,285.75
2023-12-04 18:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-0.3,-0.9,96.0,0.0,3.6,19.8,1010.4,0.0,Christkindlemarkt,0,0,292.85714285714283
2023-12-04 19:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,0.4,0.0,97.0,0.0,3.6,30.6,1009.9,0.0,Christkindlemarkt,0,0,265.7142857142857
2023-12-04 20:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,1.0,0.4,96.0,0.0,3.6,37.4,1009.1,0.0,Christkindlemarkt,0,0,221.57142857142858
2023-12-04 21:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-0.9,-1.5,96.0,0.0,7.2,19.4,1009.7,0.0,Christkindlemarkt,0,0,177.875
2023-12-04 22:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-0.3,-0.9,96.0,0.0,3.6,18.4,1009.9,0.0,Christkindlemarkt,0,0,148.42857142857142
2023-12-04 23:00:00,,-3.9,-8.4,1.0,0.0,170.0,2.6,37.4,1016.1,-0.1,-0.5,97.0,0.0,3.6,12.2,1010.3,0.0,Christkindlemarkt,0,0,139.85714285714286
2023-12-05 00:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,0.3,0.0,98.0,0.2,3.6,11.2,1009.9,0.0,Christkindlemarkt,0,0,136.0
2023-12-05 01:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,0.0,-0.3,98.0,0.5,3.6,10.4,1010.2,0.0,Christkindlemarkt,0,0,136.0
2023-12-05 02:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,0.0,-0.3,98.0,0.0,3.6,8.6,1010.7,0.0,Christkindlemarkt,0,0,136.0
2023-12-05 03:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,0.2,0.1,99.0,0.0,3.6,15.1,1009.7,0.0,Christkindlemarkt,0,0,136.0
2023-12-05 04:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,0.3,0.2,99.0,0.0,3.6,15.5,1009.8,0.0,Christkindlemarkt,0,0,136.0
2023-12-05 05:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,0.2,0.1,99.0,0.0,3.6,31.0,1010.0,0.0,Christkindlemarkt,0,0,136.71428571428572
2023-12-05 06:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,0.4,0.0,97.0,0.0,3.6,25.9,1010.5,0.0,Christkindlemarkt,0,0,138.57142857142858
2023-12-05 07:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,0.4,0.3,99.0,0.0,3.6,13.0,1011.0,0.0,Christkindlemarkt,0,0,91.0
2023-12-05 08:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,1.1,1.0,99.0,0.0,0.0,16.6,1011.1,0.0,Christkindlemarkt,0,0,134.28571428571428
2023-12-05 09:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,1.9,1.3,96.0,0.0,0.0,25.2,1011.1,0.0,Christkindlemarkt,0,0,234.57142857142858
2023-12-05 10:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,2.0,1.0,93.0,0.0,0.0,16.9,1011.8,0.0,Christkindlemarkt,0,0,271.7142857142857
2023-12-05 11:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,2.8,1.9,94.0,0.0,3.6,21.6,1011.7,0.0,Christkindlemarkt,0,0,235.83333333333334
2023-12-05 12:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,3.5,1.5,87.0,0.0,0.0,13.3,1011.2,0.0,Christkindlemarkt,0,0,218.42857142857142
2023-12-05 13:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,3.9,0.9,81.0,0.0,0.0,19.8,1010.9,16.0,Christkindlemarkt,0,0,205.71428571428572
2023-12-05 14:00:00,,1.3,-0.1,3.9,1.0,140.0,2.6,31.0,1011.6,3.3,1.7,89.0,0.0,0.0,18.7,1011.1,2.0,Christkindlemarkt,0,0,262.125
